,true,pred,corr
587,1,1,True
588,1,1,True
589,1,1,True
590,1,1,True
591,1,1,True
592,1,1,True
593,1,1,True
594,1,1,True
595,1,1,True
596,1,1,True
597,1,1,True
598,1,1,True
599,1,1,True
600,1,1,True
601,1,1,True
602,1,1,True
603,1,1,True
604,1,1,True
605,1,1,True
606,1,1,True
607,1,1,True
608,1,1,True
609,1,1,True
610,1,1,True
611,1,1,True
612,1,1,True
613,1,1,True
614,1,1,True
615,1,1,True
616,1,1,True
617,1,1,True
618,1,1,True
619,1,1,True
620,1,1,True
621,1,1,True
622,1,1,True
623,1,0,False
624,1,0,False
625,1,0,False
626,1,0,False
627,1,0,False
628,0,0,True
629,0,0,True
630,0,0,True
631,0,0,True
632,0,0,True
633,0,0,True
634,0,0,True
635,0,0,True
636,0,0,True
637,0,0,True
638,0,0,True
639,0,0,True
640,0,0,True
641,0,0,True
642,0,0,True
643,0,0,True
644,0,0,True
645,0,0,True
646,0,0,True
647,0,0,True
648,0,0,True
649,0,0,True
650,0,0,True
651,0,0,True
652,0,0,True
653,0,0,True
654,0,0,True
655,0,0,True
656,0,0,True
657,0,0,True
658,0,0,True
659,0,0,True
660,0,0,True
661,0,0,True
662,0,0,True
663,0,0,True
664,0,0,True
665,0,0,True
666,1,0,False
667,1,0,False
668,1,0,False
669,1,0,False
670,1,1,True
671,1,1,True
672,1,1,True
673,1,1,True
674,1,1,True
675,1,1,True
676,1,1,True
677,1,1,True
678,1,1,True
679,1,1,True
680,1,1,True
681,1,1,True
682,1,1,True
683,1,1,True
684,1,1,True
685,1,1,True
686,1,1,True
687,1,1,True
688,1,1,True
689,1,1,True
690,1,1,True
691,1,1,True
692,1,1,True
693,1,1,True
694,1,1,True
695,1,1,True
696,1,1,True
697,1,1,True
698,1,1,True
699,1,1,True
700,1,1,True
701,1,1,True
702,1,1,True
703,0,0,True
704,0,1,False
705,0,1,False
706,0,1,False
707,0,0,True
708,0,0,True
709,0,1,False
710,0,0,True
711,0,0,True
712,0,0,True
713,0,0,True
714,0,0,True
715,0,0,True
716,0,0,True
717,0,0,True
718,0,0,True
719,0,0,True
720,0,0,True
721,0,0,True
722,0,0,True
723,0,0,True
724,0,0,True
725,0,0,True
726,0,0,True
727,0,0,True
728,0,0,True
729,0,0,True
730,0,0,True
731,0,0,True
732,0,0,True
733,0,0,True
734,0,0,True
735,0,0,True
736,0,0,True
737,0,0,True
738,0,0,True
739,0,0,True
740,0,0,True
741,0,0,True
742,0,0,True
743,0,0,True
744,0,0,True
745,0,0,True
746,0,0,True
747,0,0,True
748,0,0,True
749,0,0,True
750,0,0,True
751,0,0,True
752,0,0,True
753,0,0,True
754,0,0,True
755,0,0,True
756,0,0,True
757,0,0,True
758,0,0,True
759,0,0,True
760,0,0,True
761,0,0,True
762,0,0,True
763,0,0,True
764,0,0,True
765,0,0,True
766,0,0,True
767,0,0,True
768,0,0,True
769,0,0,True
770,0,0,True
771,0,0,True
772,0,0,True
773,0,0,True
774,0,0,True
775,0,0,True
776,0,0,True
777,0,0,True
778,0,0,True
779,0,0,True
780,0,0,True
781,0,0,True
782,0,0,True
783,0,0,True
784,0,0,True
785,0,0,True
786,0,0,True
787,0,0,True
788,0,0,True
789,0,0,True
790,0,0,True
791,0,0,True
792,0,0,True
793,0,0,True
794,0,0,True
795,0,0,True
796,0,1,False
797,1,1,True
798,1,1,True
799,1,1,True
800,1,1,True
801,1,1,True
802,1,1,True
803,1,1,True
804,1,1,True
805,1,1,True
806,1,1,True
807,1,1,True
808,1,1,True
809,1,1,True
810,1,1,True
811,1,1,True
812,1,1,True
813,1,1,True
814,1,1,True
815,1,1,True
816,1,1,True
817,1,1,True
818,1,1,True
819,1,0,False
820,1,0,False
821,1,0,False
822,0,0,True
823,0,0,True
824,0,0,True
825,0,0,True
826,0,0,True
827,0,0,True
828,0,0,True
829,0,0,True
830,0,0,True
831,0,0,True
832,0,0,True
833,0,0,True
834,0,0,True
835,0,0,True
836,0,0,True
837,0,0,True
838,0,0,True
839,0,0,True
840,0,0,True
841,0,0,True
842,0,0,True
843,0,0,True
844,0,0,True
845,0,0,True
846,0,0,True
847,0,0,True
848,0,0,True
849,0,0,True
850,0,0,True
851,0,0,True
852,0,0,True
853,0,0,True
854,0,0,True
855,0,0,True
856,0,0,True
857,0,0,True
858,0,0,True
859,0,0,True
860,0,0,True
861,0,0,True
862,0,0,True
863,0,0,True
864,0,0,True
865,0,0,True
866,0,0,True
867,0,0,True
868,0,0,True
869,0,0,True
870,0,0,True
871,0,0,True
872,0,0,True
873,0,0,True
874,0,0,True
875,0,0,True
876,0,0,True
877,0,0,True
878,0,0,True
879,0,0,True
880,0,0,True
881,0,0,True
882,0,0,True
883,1,0,False
884,1,0,False
885,1,0,False
886,1,0,False
887,1,0,False
888,1,0,False
889,1,1,True
890,1,1,True
891,1,1,True
892,1,1,True
893,1,1,True
894,1,1,True
895,1,1,True
896,1,1,True
897,1,1,True
898,1,1,True
899,1,1,True
900,1,1,True
901,1,1,True
902,1,1,True
903,1,1,True
904,1,1,True
905,1,1,True
906,1,1,True
907,1,1,True
908,1,1,True
909,1,1,True
910,1,1,True
911,1,1,True
912,1,1,True
913,1,1,True
914,1,1,True
915,1,1,True
916,1,1,True
917,1,1,True
918,1,1,True
919,1,1,True
920,1,1,True
921,1,1,True
922,1,1,True
923,1,1,True
924,1,1,True
925,1,1,True
926,1,1,True
927,0,1,False
928,0,1,False
929,0,0,True
930,0,0,True
931,0,0,True
932,0,0,True
933,0,0,True
934,0,0,True
935,0,0,True
936,0,0,True
937,0,0,True
938,0,0,True
939,0,0,True
940,0,0,True
941,0,0,True
942,0,0,True
943,0,0,True
944,0,0,True
945,0,0,True
946,0,0,True
947,0,0,True
948,0,0,True
949,0,0,True
950,0,0,True
951,0,0,True
952,0,0,True
953,0,0,True
954,0,0,True
955,0,0,True
956,0,0,True
957,0,0,True
958,0,0,True
959,0,0,True
960,0,0,True
961,0,0,True
962,0,0,True
963,0,0,True
964,0,0,True
965,0,0,True
966,0,0,True
967,0,0,True
968,0,0,True
969,0,0,True
970,0,0,True
971,0,0,True
972,1,1,True
973,1,1,True
974,1,1,True
975,1,1,True
976,1,1,True
977,1,1,True
978,1,1,True
979,1,1,True
980,1,1,True
981,1,1,True
982,1,1,True
983,1,1,True
984,1,1,True
985,1,1,True
986,1,1,True
987,1,1,True
988,1,1,True
989,1,1,True
990,1,1,True
991,1,1,True
992,1,1,True
993,1,1,True
994,1,1,True
995,1,1,True
996,1,1,True
997,1,1,True
998,1,1,True
999,1,1,True
1000,1,1,True
1001,1,1,True
1002,1,1,True
1003,1,1,True
1004,1,1,True
1005,1,1,True
1006,1,1,True
1007,1,1,True
1008,1,1,True
1009,1,1,True
1010,1,1,True
1011,1,1,True
1012,1,1,True
1013,1,1,True
1014,1,0,False
1015,1,0,False
1016,0,1,False
1017,0,0,True
1018,0,0,True
1019,0,0,True
1020,0,0,True
1021,0,0,True
1022,0,0,True
1023,0,0,True
1024,0,0,True
1025,0,0,True
1026,0,0,True
1027,0,0,True
1028,0,0,True
1029,0,0,True
1030,0,0,True
1031,0,0,True
1032,0,0,True
1033,0,0,True
1034,0,0,True
1035,0,0,True
1036,0,0,True
1037,0,0,True
1038,0,0,True
1039,0,0,True
1040,0,0,True
1041,0,0,True
1042,0,0,True
1043,0,0,True
1044,0,0,True
1045,0,0,True
1046,0,0,True
1047,0,0,True
1048,0,0,True
1049,0,0,True
1050,0,0,True
1051,0,0,True
1052,0,0,True
1053,0,0,True
1054,0,0,True
1055,0,0,True
1056,0,0,True
1057,0,0,True
1058,0,0,True
1059,0,0,True
1060,0,0,True
1061,0,0,True
1062,0,0,True
1063,0,0,True
1064,0,0,True
1065,0,0,True
1066,0,0,True
1067,0,0,True
1068,0,0,True
1069,0,0,True
1070,0,0,True
1071,0,0,True
1072,0,0,True
1073,0,0,True
1074,0,0,True
1075,0,0,True
1076,0,0,True
1077,0,0,True
1078,0,0,True
1079,0,0,True
1080,0,0,True
1081,0,0,True
1082,0,0,True
1083,0,0,True
1084,0,0,True
1085,0,0,True
1086,0,0,True
1087,0,0,True
1088,0,0,True
1089,0,0,True
1090,0,0,True
1091,0,0,True
1092,0,0,True
1093,0,0,True
1094,0,0,True
1095,0,0,True
1096,0,0,True
1097,0,0,True
1098,0,0,True
1099,0,0,True
1100,0,0,True
1101,0,0,True
1102,0,0,True
1103,0,0,True
1104,0,0,True
1105,0,0,True
1106,0,0,True
1107,0,0,True
1108,0,0,True
1109,0,0,True
1110,0,0,True
1111,0,0,True
1112,0,0,True
1113,0,0,True
1114,0,0,True
1115,0,0,True
1116,0,0,True
1117,0,0,True
1118,0,0,True
1119,0,0,True
1120,0,0,True
1121,0,1,False
1122,0,1,False
1123,1,1,True
1124,1,1,True
1125,1,1,True
1126,1,1,True
1127,1,1,True
1128,1,1,True
1129,1,1,True
1130,1,1,True
1131,1,1,True
1132,1,1,True
1133,1,1,True
1134,1,1,True
1135,1,1,True
1136,1,1,True
1137,1,1,True
1138,1,1,True
1139,1,1,True
1140,1,1,True
1141,1,1,True
1142,1,1,True
1143,1,1,True
1144,1,1,True
1145,1,1,True
1146,1,1,True
1147,1,1,True
1148,1,1,True
1149,1,1,True
1150,1,1,True
1151,1,1,True
1152,1,1,True
1153,1,1,True
1154,1,1,True
1155,1,1,True
1156,1,1,True
1157,0,1,False
1158,0,1,False
1159,0,1,False
1160,0,1,False
1161,0,1,False
1162,0,1,False
1163,0,0,True
1164,0,0,True
1165,0,0,True
1166,0,0,True
1167,0,0,True
1168,0,0,True
1169,0,0,True
1170,0,0,True
1171,0,0,True
1172,0,0,True
1173,0,0,True
1174,0,0,True
1175,0,0,True
1176,0,0,True
1177,0,0,True
1178,0,0,True
1179,0,0,True
1180,0,0,True
1181,0,0,True
1182,0,0,True
1183,0,0,True
1184,0,0,True
1185,0,0,True
1186,0,0,True
1187,0,0,True
1188,0,0,True
1189,0,0,True
1190,0,0,True
1191,0,0,True
1192,0,0,True
1193,0,0,True
1194,0,0,True
1195,0,0,True
1196,0,0,True
1197,0,0,True
1198,0,0,True
1199,0,0,True
1200,0,0,True
1201,0,0,True
1202,0,0,True
1203,0,0,True
1204,0,0,True
1205,0,0,True
1206,0,0,True
1207,0,0,True
1208,0,0,True
1209,0,0,True
1210,0,0,True
1211,0,0,True
1212,0,0,True
1213,0,0,True
1214,0,0,True
1215,0,0,True
1216,0,0,True
1217,0,0,True
1218,0,0,True
1219,0,0,True
1220,0,0,True
1221,0,0,True
1222,0,0,True
1223,0,0,True
1224,0,0,True
1225,0,1,False
1226,0,1,False
1227,1,0,False
1228,1,1,True
1229,1,1,True
1230,1,1,True
1231,1,1,True
1232,1,1,True
1233,1,1,True
1234,1,1,True
1235,1,1,True
1236,1,1,True
1237,1,1,True
1238,1,1,True
1239,1,1,True
1240,1,1,True
1241,1,1,True
1242,1,1,True
1243,1,1,True
1244,1,1,True
1245,1,1,True
1246,1,1,True
1247,1,1,True
1248,1,1,True
1249,1,1,True
1250,1,1,True
1251,1,1,True
1252,1,1,True
1253,0,1,False
1254,0,1,False
1255,0,0,True
1256,0,1,False
1257,0,0,True
1258,0,0,True
1259,0,0,True
1260,0,0,True
1261,0,0,True
1262,0,0,True
1263,0,0,True
1264,0,0,True
1265,0,0,True
1266,0,0,True
1267,0,0,True
1268,0,0,True
1269,0,0,True
1270,0,0,True
1271,0,0,True
1272,0,0,True
1273,0,0,True
1274,0,0,True
1275,0,0,True
1276,0,0,True
1277,0,0,True
1278,0,0,True
1279,0,0,True
1280,0,0,True
1281,0,0,True
1282,0,0,True
1283,0,0,True
1284,0,0,True
1285,0,0,True
1286,0,0,True
1287,0,0,True
1288,0,0,True
1289,0,0,True
1290,0,0,True
1291,0,0,True
1292,0,0,True
1293,0,0,True
1294,0,0,True
1295,0,0,True
1296,0,0,True
1297,0,0,True
1298,0,0,True
1299,0,0,True
1300,0,0,True
1301,0,0,True
1302,0,0,True
1303,0,0,True
1304,0,0,True
1305,0,0,True
1306,0,0,True
1307,0,0,True
1308,0,0,True
1309,0,0,True
1310,0,0,True
1311,0,0,True
1312,0,0,True
1313,0,0,True
1314,0,0,True
1315,0,0,True
1316,0,0,True
1317,0,0,True
1318,0,0,True
1319,0,0,True
1320,0,0,True
1321,0,0,True
1322,1,1,True
1323,1,1,True
1324,1,1,True
1325,1,1,True
1326,1,1,True
1327,1,1,True
1328,1,1,True
1329,1,1,True
1330,1,1,True
1331,1,1,True
1332,1,1,True
1333,1,1,True
1334,1,1,True
1335,1,1,True
1336,1,1,True
1337,1,1,True
1338,1,1,True
1339,1,1,True
1340,1,1,True
1341,1,1,True
1342,1,1,True
1343,1,1,True
1344,1,1,True
1345,1,1,True
1346,1,1,True
1347,1,1,True
1348,1,1,True
1349,1,1,True
1350,1,1,True
1351,1,0,False
1352,1,0,False
1353,0,0,True
1354,0,0,True
1355,0,0,True
1356,0,0,True
1357,0,0,True
1358,0,0,True
1359,0,0,True
1360,0,0,True
1361,0,0,True
1362,0,0,True
1363,0,0,True
1364,0,0,True
1365,0,0,True
1366,0,0,True
1367,0,0,True
1368,0,0,True
1369,0,0,True
1370,0,0,True
1371,0,0,True
1372,0,0,True
1373,0,0,True
1374,0,0,True
1375,0,0,True
1376,0,0,True
1377,0,0,True
1378,0,0,True
1379,0,0,True
1380,0,0,True
1381,0,0,True
1382,0,0,True
1383,0,0,True
1384,0,0,True
1385,0,0,True
1386,0,0,True
1387,0,0,True
1388,0,0,True
1389,0,0,True
1390,0,0,True
1391,0,0,True
1392,0,0,True
1393,0,0,True
1394,0,0,True
1395,0,0,True
1396,0,0,True
1397,0,0,True
1398,0,0,True
1399,0,0,True
1400,0,0,True
1401,0,0,True
1402,0,0,True
1403,0,0,True
1404,0,0,True
1405,0,0,True
1406,0,0,True
1407,0,0,True
1408,0,0,True
1409,0,0,True
1410,0,0,True
1411,0,0,True
1412,0,0,True
1413,0,0,True
1414,0,0,True
1415,0,0,True
1416,0,0,True
1417,0,0,True
1418,0,0,True
1419,0,0,True
1420,0,0,True
1421,0,0,True
1422,0,0,True
1423,0,0,True
1424,0,0,True
1425,0,0,True
1426,0,0,True
1427,0,0,True
1428,0,0,True
1429,0,0,True
1430,0,0,True
1431,0,0,True
1432,0,0,True
1433,0,0,True
1434,0,0,True
1435,0,0,True
1436,0,1,False
1437,0,1,False
1438,1,1,True
1439,1,1,True
1440,1,1,True
1441,1,1,True
1442,1,1,True
1443,1,1,True
1444,1,1,True
1445,1,1,True
1446,1,1,True
1447,1,1,True
1448,1,1,True
1449,1,1,True
1450,1,1,True
1451,1,1,True
1452,1,1,True
1453,1,1,True
1454,1,1,True
1455,1,1,True
1456,1,1,True
1457,1,1,True
1458,1,1,True
1459,1,1,True
1460,1,1,True
1461,1,1,True
1462,1,1,True
1463,1,1,True
1464,1,1,True
1465,1,1,True
1466,1,1,True
1467,1,1,True
1468,1,1,True
1469,1,1,True
1470,1,0,False
1471,0,0,True
1472,0,0,True
1473,0,1,False
1474,0,1,False
1475,0,1,False
1476,0,1,False
1477,0,0,True
1478,0,0,True
1479,0,0,True
1480,0,0,True
1481,0,0,True
1482,0,0,True
1483,0,0,True
1484,0,0,True
1485,0,0,True
1486,0,0,True
1487,0,0,True
1488,0,0,True
1489,0,0,True
1490,0,0,True
1491,0,0,True
1492,0,0,True
1493,0,0,True
1494,0,0,True
1495,0,0,True
1496,0,0,True
1497,0,0,True
1498,0,0,True
1499,0,0,True
1500,0,0,True
1501,0,0,True
1502,0,0,True
1503,0,0,True
1504,0,0,True
1505,0,0,True
1506,0,0,True
1507,0,0,True
1508,0,0,True
1509,0,0,True
1510,0,0,True
1511,0,0,True
1512,0,0,True
1513,0,0,True
1514,0,0,True
1515,0,0,True
1516,0,0,True
1517,0,0,True
1518,0,0,True
1519,0,0,True
1520,0,0,True
1521,0,0,True
1522,0,0,True
1523,0,0,True
1524,0,0,True
1525,0,0,True
1526,0,0,True
1527,0,0,True
1528,0,0,True
1529,0,0,True
1530,0,0,True
1531,0,0,True
1532,0,0,True
1533,0,0,True
1534,0,0,True
1535,0,0,True
1536,0,0,True
1537,0,0,True
1538,0,0,True
1539,0,0,True
1540,0,0,True
1541,0,0,True
1542,0,0,True
1543,0,0,True
1544,0,0,True
1545,0,0,True
1546,0,0,True
1547,0,0,True
1548,0,0,True
1549,0,0,True
1550,0,0,True
1551,0,0,True
1552,0,0,True
1553,0,0,True
1554,0,0,True
1555,0,0,True
1556,0,0,True
1557,0,0,True
1558,0,0,True
1559,0,0,True
1560,0,0,True
1561,0,0,True
1562,0,0,True
1563,0,0,True
1564,0,0,True
1565,0,0,True
1566,0,0,True
1567,0,0,True
1568,0,0,True
1569,0,0,True
1570,0,0,True
1571,0,0,True
1572,1,1,True
1573,1,1,True
1574,1,1,True
1575,1,1,True
1576,1,1,True
1577,1,1,True
1578,1,1,True
1579,1,1,True
1580,1,1,True
1581,1,1,True
1582,1,1,True
1583,1,1,True
1584,1,1,True
1585,1,1,True
1586,1,1,True
1587,1,1,True
1588,1,1,True
1589,1,1,True
1590,1,1,True
1591,1,1,True
1592,1,1,True
1593,1,0,False
1594,0,0,True
1595,0,0,True
1596,0,0,True
1597,0,0,True
1598,0,0,True
1599,0,0,True
1600,0,0,True
1601,0,0,True
1602,0,0,True
1603,0,0,True
1604,0,0,True
1605,0,0,True
1606,0,0,True
1607,0,0,True
1608,0,0,True
1609,0,0,True
1610,0,0,True
1611,0,0,True
1612,0,0,True
1613,0,0,True
1614,0,0,True
1615,0,0,True
1616,0,0,True
1617,0,0,True
1618,0,0,True
1619,0,0,True
1620,0,0,True
1621,0,0,True
1622,0,0,True
1623,0,0,True
1624,0,0,True
1625,0,0,True
1626,0,0,True
1627,0,0,True
1628,0,0,True
1629,0,0,True
1630,0,0,True
1631,0,0,True
1632,0,0,True
1633,0,0,True
1634,0,0,True
1635,0,0,True
1636,0,0,True
1637,0,0,True
1638,0,0,True
1639,0,0,True
1640,0,0,True
1641,1,0,False
1642,1,1,True
1643,1,1,True
1644,1,1,True
1645,1,1,True
1646,1,1,True
1647,1,1,True
1648,1,1,True
1649,1,1,True
1650,1,1,True
1651,1,1,True
1652,1,1,True
1653,1,1,True
1654,1,1,True
1655,1,1,True
1656,1,1,True
1657,1,1,True
1658,1,1,True
1659,1,1,True
1660,1,1,True
1661,1,1,True
1662,1,1,True
1663,1,1,True
